timestamp, value
2013-08-01T00:00:02.900-07:00,0
2013-08-01T00:00:03.000-07:00,1
2013-08-01T00:00:03.100-07:00,0
2013-08-01T00:02:47.900-07:00,0
2013-08-01T00:02:48.000-07:00,1
2013-08-01T00:02:48.100-07:00,0
2013-08-01T00:03:03.900-07:00,0
2013-08-01T00:03:04.000-07:00,1
2013-08-01T00:03:04.100-07:00,0
2013-08-01T00:03:21.900-07:00,0
2013-08-01T00:03:22.000-07:00,1
2013-08-01T00:03:22.100-07:00,0
2013-08-01T00:29:07.900-07:00,0
2013-08-01T00:29:08.000-07:00,1
2013-08-01T00:29:08.100-07:00,0
2013-08-01T00:30:46.900-07:00,0
2013-08-01T00:30:47.000-07:00,1
2013-08-01T00:30:47.100-07:00,0
2013-08-01T00:32:46.900-07:00,0
2013-08-01T00:32:47.000-07:00,1
2013-08-01T00:32:47.100-07:00,0
2013-08-01T00:33:31.900-07:00,0
2013-08-01T00:33:32.000-07:00,1
2013-08-01T00:33:32.100-07:00,0
2013-08-01T00:38:10.900-07:00,0
2013-08-01T00:38:11.000-07:00,1
2013-08-01T00:38:11.100-07:00,0
2013-08-01T00:38:36.900-07:00,0
2013-08-01T00:38:37.000-07:00,1
2013-08-01T00:38:37.100-07:00,0
2013-08-01T00:38:55.900-07:00,0
2013-08-01T00:38:56.000-07:00,1
2013-08-01T00:38:56.100-07:00,0
2013-08-01T07:37:12.900-07:00,0
2013-08-01T07:37:13.000-07:00,1
2013-08-01T07:37:13.100-07:00,0
2013-08-01T07:37:59.900-07:00,0
2013-08-01T07:38:00.000-07:00,1
2013-08-01T07:38:00.100-07:00,0
2013-08-01T07:38:17.900-07:00,0
2013-08-01T07:38:18.000-07:00,1
2013-08-01T07:38:18.100-07:00,0
2013-08-01T07:50:52.900-07:00,0
2013-08-01T07:50:53.000-07:00,1
2013-08-01T07:50:53.100-07:00,0
2013-08-01T07:58:16.900-07:00,0
2013-08-01T07:58:17.000-07:00,1
2013-08-01T07:58:17.100-07:00,0
2013-08-01T08:01:40.900-07:00,0
2013-08-01T08:01:41.000-07:00,1
2013-08-01T08:01:41.100-07:00,0
2013-08-01T08:02:57.900-07:00,0
2013-08-01T08:02:58.000-07:00,1
2013-08-01T08:02:58.100-07:00,0
2013-08-01T08:10:01.900-07:00,0
2013-08-01T08:10:02.000-07:00,1
2013-08-01T08:10:02.100-07:00,0
2013-08-01T08:10:18.900-07:00,0
2013-08-01T08:10:19.000-07:00,1
2013-08-01T08:10:19.100-07:00,0
2013-08-01T08:10:39.900-07:00,0
2013-08-01T08:10:40.000-07:00,1
2013-08-01T08:10:40.100-07:00,0
2013-08-01T08:18:08.900-07:00,0
2013-08-01T08:18:09.000-07:00,1
2013-08-01T08:18:09.100-07:00,0
2013-08-01T08:18:24.900-07:00,0
2013-08-01T08:18:25.000-07:00,1
2013-08-01T08:18:25.100-07:00,0
2013-08-01T08:18:40.900-07:00,0
2013-08-01T08:18:41.000-07:00,1
2013-08-01T08:18:41.100-07:00,0
2013-08-01T08:23:01.900-07:00,0
2013-08-01T08:23:02.000-07:00,1
2013-08-01T08:23:02.100-07:00,0
2013-08-01T08:23:18.900-07:00,0
2013-08-01T08:23:19.000-07:00,1
2013-08-01T08:23:19.100-07:00,0
2013-08-01T08:23:56.900-07:00,0
2013-08-01T08:23:57.000-07:00,1
2013-08-01T08:23:57.100-07:00,0
2013-08-01T08:35:52.900-07:00,0
2013-08-01T08:35:53.000-07:00,1
2013-08-01T08:35:53.100-07:00,0
2013-08-01T08:48:16.900-07:00,0
2013-08-01T08:48:17.000-07:00,1
2013-08-01T08:48:17.100-07:00,0
2013-08-01T09:36:32.900-07:00,0
2013-08-01T09:36:33.000-07:00,1
2013-08-01T09:36:33.100-07:00,0
2013-08-01T09:36:49.900-07:00,0
2013-08-01T09:36:50.000-07:00,1
2013-08-01T09:36:50.100-07:00,0
2013-08-01T09:37:36.900-07:00,0
2013-08-01T09:37:37.000-07:00,1
2013-08-01T09:37:37.100-07:00,0
2013-08-01T09:37:52.900-07:00,0
2013-08-01T09:37:53.000-07:00,1
2013-08-01T09:37:53.100-07:00,0
2013-08-01T09:48:46.900-07:00,0
2013-08-01T09:48:47.000-07:00,1
2013-08-01T09:48:47.100-07:00,0
2013-08-01T09:50:06.900-07:00,0
2013-08-01T09:50:07.000-07:00,1
2013-08-01T09:50:07.100-07:00,0
2013-08-01T09:51:28.900-07:00,0
2013-08-01T09:51:29.000-07:00,1
2013-08-01T09:51:29.100-07:00,0
2013-08-01T09:52:21.900-07:00,0
2013-08-01T09:52:22.000-07:00,1
2013-08-01T09:52:22.100-07:00,0
2013-08-01T10:26:17.900-07:00,0
2013-08-01T10:26:18.000-07:00,1
