timestamp, value
2013-08-01T12:36:29.100-07:00,0
2013-08-01T12:37:28.900-07:00,0
2013-08-01T12:37:29.000-07:00,1
2013-08-01T12:37:29.100-07:00,0
2013-08-01T12:37:32.900-07:00,0
2013-08-01T12:37:33.000-07:00,1
2013-08-01T12:37:33.100-07:00,0
2013-08-01T12:37:49.900-07:00,0
2013-08-01T12:37:50.000-07:00,1
2013-08-01T12:37:50.100-07:00,0
2013-08-01T12:38:30.900-07:00,0
2013-08-01T12:38:31.000-07:00,1
2013-08-01T12:38:31.100-07:00,0
2013-08-01T12:39:02.900-07:00,0
2013-08-01T12:39:03.000-07:00,1
2013-08-01T12:39:03.100-07:00,0
2013-08-01T12:39:19.900-07:00,0
2013-08-01T12:39:20.000-07:00,1
2013-08-01T12:39:20.100-07:00,0
2013-08-01T12:39:58.900-07:00,0
2013-08-01T12:39:59.000-07:00,1
2013-08-01T12:39:59.100-07:00,0
2013-08-01T12:40:52.900-07:00,0
2013-08-01T12:40:53.000-07:00,1
2013-08-01T12:40:53.100-07:00,0
2013-08-01T12:41:09.900-07:00,0
2013-08-01T12:41:10.000-07:00,1
2013-08-01T12:41:10.100-07:00,0
2013-08-01T12:41:29.900-07:00,0
2013-08-01T12:41:30.000-07:00,1
2013-08-01T12:41:30.100-07:00,0
2013-08-01T12:43:38.900-07:00,0
2013-08-01T12:43:39.000-07:00,1
2013-08-01T12:43:39.100-07:00,0
2013-08-01T12:44:27.900-07:00,0
2013-08-01T12:44:28.000-07:00,1
2013-08-01T12:44:28.100-07:00,0
2013-08-01T12:45:02.900-07:00,0
2013-08-01T12:45:03.000-07:00,1
2013-08-01T12:45:03.100-07:00,0
2013-08-01T12:46:29.900-07:00,0
2013-08-01T12:46:30.000-07:00,1
2013-08-01T12:46:30.100-07:00,0
2013-08-01T12:47:13.900-07:00,0
2013-08-01T12:47:14.000-07:00,1
2013-08-01T12:47:14.100-07:00,0
2013-08-01T12:47:42.900-07:00,0
2013-08-01T12:47:43.000-07:00,1
2013-08-01T12:47:43.100-07:00,0
2013-08-01T12:48:31.900-07:00,0
2013-08-01T12:48:32.000-07:00,1
2013-08-01T12:48:32.100-07:00,0
2013-08-01T12:50:11.900-07:00,0
2013-08-01T12:50:12.000-07:00,1
2013-08-01T12:50:12.100-07:00,0
2013-08-01T12:51:16.900-07:00,0
2013-08-01T12:51:17.000-07:00,1
2013-08-01T12:51:17.100-07:00,0
2013-08-01T12:51:44.900-07:00,0
2013-08-01T12:51:45.000-07:00,1
2013-08-01T12:51:45.100-07:00,0
2013-08-01T12:53:01.900-07:00,0
2013-08-01T12:53:02.000-07:00,1
2013-08-01T12:53:02.100-07:00,0
2013-08-01T12:54:08.900-07:00,0
2013-08-01T12:54:09.000-07:00,1
2013-08-01T12:54:09.100-07:00,0
2013-08-01T12:55:49.900-07:00,0
2013-08-01T12:55:50.000-07:00,1
2013-08-01T12:55:50.100-07:00,0
2013-08-01T12:57:25.900-07:00,0
2013-08-01T12:57:26.000-07:00,1
2013-08-01T12:57:26.100-07:00,0
2013-08-01T12:58:33.900-07:00,0
2013-08-01T12:58:34.000-07:00,1
2013-08-01T12:58:34.100-07:00,0
2013-08-01T12:58:52.900-07:00,0
2013-08-01T12:58:53.000-07:00,1
2013-08-01T12:58:53.100-07:00,0
2013-08-01T13:00:08.900-07:00,0
2013-08-01T13:00:09.000-07:00,1
2013-08-01T13:00:09.100-07:00,0
2013-08-01T13:01:27.900-07:00,0
2013-08-01T13:01:28.000-07:00,1
2013-08-01T13:01:28.100-07:00,0
2013-08-01T13:02:02.900-07:00,0
2013-08-01T13:02:03.000-07:00,1
2013-08-01T13:02:03.100-07:00,0
2013-08-01T13:03:14.900-07:00,0
2013-08-01T13:03:15.000-07:00,1
2013-08-01T13:03:15.100-07:00,0
2013-08-01T13:05:49.900-07:00,0
2013-08-01T13:05:50.000-07:00,1
2013-08-01T13:05:50.100-07:00,0
2013-08-01T13:07:45.900-07:00,0
2013-08-01T13:07:46.000-07:00,1
2013-08-01T13:07:46.100-07:00,0
2013-08-01T13:09:34.900-07:00,0
2013-08-01T13:09:35.000-07:00,1
2013-08-01T13:09:35.100-07:00,0
2013-08-01T13:09:58.900-07:00,0
2013-08-01T13:09:59.000-07:00,1
2013-08-01T13:09:59.100-07:00,0
2013-08-01T13:11:01.900-07:00,0
2013-08-01T13:11:02.000-07:00,1
2013-08-01T13:11:02.100-07:00,0
2013-08-01T13:11:18.900-07:00,0
2013-08-01T13:11:19.000-07:00,1
2013-08-01T13:11:19.100-07:00,0
2013-08-01T13:11:59.900-07:00,0
2013-08-01T13:12:00.000-07:00,1
2013-08-01T13:12:00.100-07:00,0
2013-08-01T13:13:25.900-07:00,0
2013-08-01T13:13:26.000-07:00,1
2013-08-01T13:13:26.100-07:00,0
2013-08-01T13:14:17.900-07:00,0
2013-08-01T13:14:18.000-07:00,1
2013-08-01T13:14:18.100-07:00,0
2013-08-01T13:14:58.900-07:00,0
2013-08-01T13:14:59.000-07:00,1
2013-08-01T13:14:59.100-07:00,0
2013-08-01T13:16:07.900-07:00,0
2013-08-01T13:16:08.000-07:00,1
2013-08-01T13:16:08.100-07:00,0
2013-08-01T13:20:23.900-07:00,0
2013-08-01T13:20:24.000-07:00,1
2013-08-01T13:20:24.100-07:00,0
2013-08-01T13:20:39.900-07:00,0
2013-08-01T13:20:40.000-07:00,1
2013-08-01T13:20:40.100-07:00,0
2013-08-01T17:41:39.900-07:00,0
2013-08-01T17:41:40.000-07:00,1
2013-08-01T17:41:40.100-07:00,0
2013-08-01T17:43:19.900-07:00,0
2013-08-01T17:43:20.000-07:00,1
2013-08-01T17:43:20.100-07:00,0
2013-08-01T17:45:39.900-07:00,0
2013-08-01T17:45:40.000-07:00,1
2013-08-01T17:45:40.100-07:00,0
2013-08-01T17:45:56.900-07:00,0
2013-08-01T17:45:57.000-07:00,1
2013-08-01T17:45:57.100-07:00,0
2013-08-01T17:53:41.900-07:00,0
2013-08-01T17:53:42.000-07:00,1
2013-08-01T17:53:42.100-07:00,0
2013-08-01T18:01:09.900-07:00,0
2013-08-01T18:01:10.000-07:00,1
2013-08-01T18:01:10.100-07:00,0
2013-08-01T18:08:23.900-07:00,0
2013-08-01T18:08:24.000-07:00,1
2013-08-01T18:08:24.100-07:00,0
2013-08-01T18:11:55.900-07:00,0
2013-08-01T18:11:56.000-07:00,1
2013-08-01T18:11:56.100-07:00,0
2013-08-01T18:25:00.900-07:00,0
2013-08-01T18:25:01.000-07:00,1
2013-08-01T18:25:01.100-07:00,0
2013-08-01T18:25:22.900-07:00,0
2013-08-01T18:25:23.000-07:00,1
2013-08-01T18:25:23.100-07:00,0
2013-08-01T18:27:53.900-07:00,0
2013-08-01T18:27:54.000-07:00,1
2013-08-01T18:27:54.100-07:00,0
2013-08-01T18:28:14.900-07:00,0
2013-08-01T18:28:15.000-07:00,1
2013-08-01T18:28:15.100-07:00,0
2013-08-01T18:28:32.900-07:00,0
2013-08-01T18:28:33.000-07:00,1
2013-08-01T18:28:33.100-07:00,0
2013-08-01T18:35:39.900-07:00,0
2013-08-01T18:35:40.000-07:00,1
2013-08-01T18:35:40.100-07:00,0
2013-08-01T19:03:06.900-07:00,0
2013-08-01T19:03:07.000-07:00,1
2013-08-01T19:03:07.100-07:00,0
2013-08-01T19:03:35.900-07:00,0
2013-08-01T19:03:36.000-07:00,1
2013-08-01T19:03:36.100-07:00,0
2013-08-01T19:07:48.900-07:00,0
2013-08-01T19:07:49.000-07:00,1
2013-08-01T19:07:49.100-07:00,0
2013-08-01T20:59:51.900-07:00,0
2013-08-01T20:59:52.000-07:00,1
2013-08-01T20:59:52.100-07:00,0
2013-08-01T21:53:07.900-07:00,0
2013-08-01T21:53:08.000-07:00,1
2013-08-01T21:53:08.100-07:00,0
2013-08-01T22:01:44.900-07:00,0
2013-08-01T22:01:45.000-07:00,1
2013-08-01T22:01:45.100-07:00,0
2013-08-01T23:03:55.900-07:00,0
2013-08-01T23:03:56.000-07:00,1
2013-08-01T23:03:56.100-07:00,0
2013-08-01T23:04:21.900-07:00,0
2013-08-01T23:04:22.000-07:00,1
2013-08-01T23:04:22.100-07:00,0
2013-08-01T23:04:48.900-07:00,0
2013-08-01T23:04:49.000-07:00,1
2013-08-01T23:04:49.100-07:00,0
