timestamp, value
2013-07-24T00:06:04.900-07:00,0
2013-07-24T00:06:05.000-07:00,1
2013-07-24T00:06:05.100-07:00,0
2013-07-24T00:06:20.900-07:00,0
2013-07-24T00:06:21.000-07:00,1
2013-07-24T00:06:21.100-07:00,0
2013-07-24T00:06:37.900-07:00,0
2013-07-24T00:06:38.000-07:00,1
2013-07-24T00:06:38.100-07:00,0
2013-07-24T00:27:55.900-07:00,0
2013-07-24T00:27:56.000-07:00,1
2013-07-24T00:27:56.100-07:00,0
2013-07-24T00:33:58.900-07:00,0
2013-07-24T00:33:59.000-07:00,1
2013-07-24T00:33:59.100-07:00,0
2013-07-24T01:11:28.900-07:00,0
2013-07-24T01:11:29.000-07:00,1
2013-07-24T01:11:29.100-07:00,0
2013-07-24T02:10:43.900-07:00,0
2013-07-24T02:10:44.000-07:00,1
2013-07-24T02:10:44.100-07:00,0
2013-07-24T05:12:04.900-07:00,0
2013-07-24T05:12:05.000-07:00,1
2013-07-24T05:12:05.100-07:00,0
2013-07-24T07:06:56.900-07:00,0
2013-07-24T07:06:57.000-07:00,1
2013-07-24T07:06:57.100-07:00,0
2013-07-24T07:08:07.900-07:00,0
2013-07-24T07:08:08.000-07:00,1
2013-07-24T07:08:08.100-07:00,0
2013-07-24T07:16:41.900-07:00,0
2013-07-24T07:16:42.000-07:00,1
2013-07-24T07:16:42.100-07:00,0
2013-07-24T07:17:15.900-07:00,0
2013-07-24T07:17:16.000-07:00,1
2013-07-24T07:17:16.100-07:00,0
2013-07-24T07:18:43.900-07:00,0
2013-07-24T07:18:44.000-07:00,1
2013-07-24T07:18:44.100-07:00,0
2013-07-24T07:20:29.900-07:00,0
2013-07-24T07:20:30.000-07:00,1
2013-07-24T07:20:30.100-07:00,0
2013-07-24T07:21:29.900-07:00,0
2013-07-24T07:21:30.000-07:00,1
2013-07-24T07:21:30.100-07:00,0
2013-07-24T07:22:52.900-07:00,0
2013-07-24T07:22:53.000-07:00,1
2013-07-24T07:22:53.100-07:00,0
2013-07-24T07:23:08.900-07:00,0
2013-07-24T07:23:09.000-07:00,1
2013-07-24T07:23:09.100-07:00,0
2013-07-24T07:23:29.900-07:00,0
2013-07-24T07:23:30.000-07:00,1
2013-07-24T07:23:30.100-07:00,0
2013-07-24T07:23:55.900-07:00,0
2013-07-24T07:23:56.000-07:00,1
2013-07-24T07:23:56.100-07:00,0
2013-07-24T07:24:34.900-07:00,0
2013-07-24T07:24:35.000-07:00,1
2013-07-24T07:24:35.100-07:00,0
2013-07-24T07:25:05.900-07:00,0
2013-07-24T07:25:06.000-07:00,1
2013-07-24T07:25:06.100-07:00,0
2013-07-24T07:25:25.900-07:00,0
2013-07-24T07:25:26.000-07:00,1
2013-07-24T07:25:26.100-07:00,0
2013-07-24T07:26:04.900-07:00,0
2013-07-24T07:26:05.000-07:00,1
2013-07-24T07:26:05.100-07:00,0
2013-07-24T07:26:22.900-07:00,0
2013-07-24T07:26:23.000-07:00,1
2013-07-24T07:26:23.100-07:00,0
2013-07-24T07:26:48.900-07:00,0
2013-07-24T07:26:49.000-07:00,1
2013-07-24T07:26:49.100-07:00,0
2013-07-24T07:27:27.900-07:00,0
2013-07-24T07:27:28.000-07:00,1
2013-07-24T07:27:28.100-07:00,0
2013-07-24T07:27:48.900-07:00,0
2013-07-24T07:27:49.000-07:00,1
2013-07-24T07:27:49.100-07:00,0
2013-07-24T07:28:13.900-07:00,0
2013-07-24T07:28:14.000-07:00,1
2013-07-24T07:28:14.100-07:00,0
2013-07-24T07:28:35.900-07:00,0
2013-07-24T07:28:36.000-07:00,1
2013-07-24T07:28:36.100-07:00,0
2013-07-24T07:28:58.900-07:00,0
2013-07-24T07:28:59.000-07:00,1
2013-07-24T07:28:59.100-07:00,0
2013-07-24T07:30:08.900-07:00,0
2013-07-24T07:30:09.000-07:00,1
2013-07-24T07:30:09.100-07:00,0
2013-07-24T07:41:29.900-07:00,0
2013-07-24T07:41:30.000-07:00,1
2013-07-24T07:41:30.100-07:00,0
2013-07-24T07:59:32.900-07:00,0
2013-07-24T07:59:33.000-07:00,1
2013-07-24T07:59:33.100-07:00,0
2013-07-24T07:59:50.900-07:00,0
2013-07-24T07:59:51.000-07:00,1
2013-07-24T07:59:51.100-07:00,0
2013-07-24T08:00:06.900-07:00,0
2013-07-24T08:00:07.000-07:00,1
2013-07-24T08:00:07.100-07:00,0
2013-07-24T08:00:26.900-07:00,0
2013-07-24T08:00:27.000-07:00,1
2013-07-24T08:00:27.100-07:00,0
2013-07-24T08:00:50.900-07:00,0
2013-07-24T08:00:51.000-07:00,1
2013-07-24T08:00:51.100-07:00,0
2013-07-24T08:09:20.900-07:00,0
2013-07-24T08:09:21.000-07:00,1
2013-07-24T08:09:21.100-07:00,0
2013-07-24T08:09:38.900-07:00,0
2013-07-24T08:09:39.000-07:00,1
2013-07-24T08:09:39.100-07:00,0
2013-07-24T08:09:58.900-07:00,0
2013-07-24T08:09:59.000-07:00,1
2013-07-24T08:09:59.100-07:00,0
2013-07-24T08:10:21.900-07:00,0
2013-07-24T08:10:22.000-07:00,1
2013-07-24T08:10:22.100-07:00,0
2013-07-24T08:11:23.900-07:00,0
2013-07-24T08:11:24.000-07:00,1
2013-07-24T08:11:24.100-07:00,0
2013-07-24T08:11:45.900-07:00,0
2013-07-24T08:11:46.000-07:00,1
2013-07-24T08:11:46.100-07:00,0
2013-07-24T08:12:04.900-07:00,0
2013-07-24T08:12:05.000-07:00,1
2013-07-24T08:12:05.100-07:00,0
2013-07-24T08:12:22.900-07:00,0
2013-07-24T08:12:23.000-07:00,1
2013-07-24T08:12:23.100-07:00,0
2013-07-24T08:12:44.900-07:00,0
2013-07-24T08:12:45.000-07:00,1
2013-07-24T08:12:45.100-07:00,0
2013-07-24T08:13:35.900-07:00,0
2013-07-24T08:13:36.000-07:00,1
2013-07-24T08:13:36.100-07:00,0
2013-07-24T08:16:07.900-07:00,0
2013-07-24T08:16:08.000-07:00,1
2013-07-24T08:16:08.100-07:00,0
2013-07-24T08:16:34.900-07:00,0
2013-07-24T08:16:35.000-07:00,1
2013-07-24T08:16:35.100-07:00,0
2013-07-24T08:21:49.900-07:00,0
2013-07-24T08:21:50.000-07:00,1
2013-07-24T08:21:50.100-07:00,0
2013-07-24T08:22:07.900-07:00,0
2013-07-24T08:22:08.000-07:00,1
2013-07-24T08:22:08.100-07:00,0
2013-07-24T08:22:26.900-07:00,0
2013-07-24T08:22:27.000-07:00,1
2013-07-24T08:22:27.100-07:00,0
2013-07-24T08:22:44.900-07:00,0
2013-07-24T08:22:45.000-07:00,1
2013-07-24T08:22:45.100-07:00,0
2013-07-24T08:23:03.900-07:00,0
2013-07-24T08:23:04.000-07:00,1
2013-07-24T08:23:04.100-07:00,0
2013-07-24T08:30:39.900-07:00,0
2013-07-24T08:30:40.000-07:00,1
2013-07-24T08:30:40.100-07:00,0
2013-07-24T08:30:55.900-07:00,0
2013-07-24T08:30:56.000-07:00,1
2013-07-24T08:30:56.100-07:00,0
2013-07-24T08:31:11.900-07:00,0
2013-07-24T08:31:12.000-07:00,1
2013-07-24T08:31:12.100-07:00,0
2013-07-24T08:31:57.900-07:00,0
2013-07-24T08:31:58.000-07:00,1
2013-07-24T08:31:58.100-07:00,0
2013-07-24T08:33:38.900-07:00,0
2013-07-24T08:33:39.000-07:00,1
2013-07-24T08:33:39.100-07:00,0
2013-07-24T08:33:58.900-07:00,0
2013-07-24T08:33:59.000-07:00,1
2013-07-24T08:33:59.100-07:00,0
2013-07-24T08:34:19.900-07:00,0
2013-07-24T08:34:20.000-07:00,1
2013-07-24T08:34:20.100-07:00,0
2013-07-24T08:35:36.900-07:00,0
2013-07-24T08:35:37.000-07:00,1
2013-07-24T08:35:37.100-07:00,0
2013-07-24T08:36:01.900-07:00,0
2013-07-24T08:36:02.000-07:00,1
2013-07-24T08:36:02.100-07:00,0
2013-07-24T08:36:18.900-07:00,0
2013-07-24T08:36:19.000-07:00,1
2013-07-24T08:36:19.100-07:00,0
2013-07-24T08:40:23.900-07:00,0
2013-07-24T08:40:24.000-07:00,1
2013-07-24T08:40:24.100-07:00,0
2013-07-24T08:40:49.900-07:00,0
2013-07-24T08:40:50.000-07:00,1
2013-07-24T08:40:50.100-07:00,0
2013-07-24T08:41:10.900-07:00,0
2013-07-24T08:41:11.000-07:00,1
2013-07-24T08:41:11.100-07:00,0
2013-07-24T08:41:29.900-07:00,0
2013-07-24T08:41:30.000-07:00,1
2013-07-24T08:41:30.100-07:00,0
2013-07-24T08:41:46.900-07:00,0
2013-07-24T08:41:47.000-07:00,1
2013-07-24T08:41:47.100-07:00,0
2013-07-24T08:42:16.900-07:00,0
2013-07-24T08:42:17.000-07:00,1
2013-07-24T08:42:17.100-07:00,0
2013-07-24T08:42:38.900-07:00,0
2013-07-24T08:42:39.000-07:00,1
2013-07-24T08:42:39.100-07:00,0
2013-07-24T08:43:52.900-07:00,0
2013-07-24T08:43:53.000-07:00,1
2013-07-24T08:43:53.100-07:00,0
2013-07-24T08:45:15.900-07:00,0
2013-07-24T08:45:16.000-07:00,1
2013-07-24T08:45:16.100-07:00,0
2013-07-24T08:46:55.900-07:00,0
2013-07-24T08:46:56.000-07:00,1
2013-07-24T08:46:56.100-07:00,0
2013-07-24T08:53:00.900-07:00,0
2013-07-24T08:53:01.000-07:00,1
2013-07-24T08:53:01.100-07:00,0
2013-07-24T08:53:38.900-07:00,0
2013-07-24T08:53:39.000-07:00,1
2013-07-24T08:53:39.100-07:00,0
2013-07-24T08:53:54.900-07:00,0
2013-07-24T08:53:55.000-07:00,1
2013-07-24T08:53:55.100-07:00,0
2013-07-24T08:54:12.900-07:00,0
2013-07-24T08:54:13.000-07:00,1
2013-07-24T08:54:13.100-07:00,0
2013-07-24T08:54:53.900-07:00,0
2013-07-24T08:54:54.000-07:00,1
2013-07-24T08:54:54.100-07:00,0
2013-07-24T09:03:59.900-07:00,0
2013-07-24T09:04:00.000-07:00,1
2013-07-24T09:04:00.100-07:00,0
2013-07-24T09:04:56.900-07:00,0
2013-07-24T09:04:57.000-07:00,1
2013-07-24T09:04:57.100-07:00,0
2013-07-24T09:05:20.900-07:00,0
2013-07-24T09:05:21.000-07:00,1
2013-07-24T09:05:21.100-07:00,0
2013-07-24T09:05:47.900-07:00,0
2013-07-24T09:05:48.000-07:00,1
2013-07-24T09:05:48.100-07:00,0
2013-07-24T09:06:04.900-07:00,0
2013-07-24T09:06:05.000-07:00,1
2013-07-24T09:06:05.100-07:00,0
2013-07-24T09:06:20.900-07:00,0
2013-07-24T09:06:21.000-07:00,1
2013-07-24T09:06:21.100-07:00,0
2013-07-24T09:06:36.900-07:00,0
2013-07-24T09:06:37.000-07:00,1
2013-07-24T09:06:37.100-07:00,0
2013-07-24T09:07:13.900-07:00,0
2013-07-24T09:07:14.000-07:00,1
2013-07-24T09:07:14.100-07:00,0
2013-07-24T09:07:29.900-07:00,0
2013-07-24T09:07:30.000-07:00,1
2013-07-24T09:07:30.100-07:00,0
2013-07-24T09:08:01.900-07:00,0
2013-07-24T09:08:02.000-07:00,1
2013-07-24T09:08:02.100-07:00,0
2013-07-24T09:08:25.900-07:00,0
2013-07-24T09:08:26.000-07:00,1
2013-07-24T09:08:26.100-07:00,0
2013-07-24T09:08:44.900-07:00,0
2013-07-24T09:08:45.000-07:00,1
2013-07-24T09:08:45.100-07:00,0
2013-07-24T09:09:02.900-07:00,0
2013-07-24T09:09:03.000-07:00,1
2013-07-24T09:09:03.100-07:00,0
2013-07-24T09:09:24.900-07:00,0
2013-07-24T09:09:25.000-07:00,1
2013-07-24T09:09:25.100-07:00,0
2013-07-24T09:10:03.900-07:00,0
2013-07-24T09:10:04.000-07:00,1
2013-07-24T09:10:04.100-07:00,0
2013-07-24T09:10:28.900-07:00,0
2013-07-24T09:10:29.000-07:00,1
2013-07-24T09:10:29.100-07:00,0
2013-07-24T09:10:50.900-07:00,0
2013-07-24T09:10:51.000-07:00,1
2013-07-24T09:10:51.100-07:00,0
2013-07-24T09:11:18.900-07:00,0
2013-07-24T09:11:19.000-07:00,1
2013-07-24T09:11:19.100-07:00,0
2013-07-24T09:11:38.900-07:00,0
2013-07-24T09:11:39.000-07:00,1
2013-07-24T09:11:39.100-07:00,0
2013-07-24T09:12:11.900-07:00,0
2013-07-24T09:12:12.000-07:00,1
2013-07-24T09:12:12.100-07:00,0
2013-07-24T09:12:28.900-07:00,0
2013-07-24T09:12:29.000-07:00,1
2013-07-24T09:12:29.100-07:00,0
2013-07-24T09:15:44.900-07:00,0
2013-07-24T09:15:45.000-07:00,1
2013-07-24T09:15:45.100-07:00,0
2013-07-24T09:16:07.900-07:00,0
2013-07-24T09:16:08.000-07:00,1
2013-07-24T09:16:08.100-07:00,0
2013-07-24T09:19:56.900-07:00,0
2013-07-24T09:19:57.000-07:00,1
2013-07-24T09:19:57.100-07:00,0
2013-07-24T09:28:42.900-07:00,0
2013-07-24T09:28:43.000-07:00,1
2013-07-24T09:28:43.100-07:00,0
2013-07-24T10:05:46.900-07:00,0
2013-07-24T10:05:47.000-07:00,1
2013-07-24T10:05:47.100-07:00,0
2013-07-24T10:16:04.900-07:00,0
